timestamp,instrument,price,volume,bid,ask,bid_size,ask_size
2025-04-09 17:14:23.421687,MSFT,148.6041436905603,95,148.45553954686974,148.75274783425084,57,38
2025-04-09 17:14:23.421687,AAPL,369.5062635951768,89,369.13675733158163,369.87576985877195,53,35
2025-04-09 17:14:23.421687,AMZN,336.4990405145183,93,336.1625414740038,336.83553955503277,55,37
2025-04-09 17:14:23.421687,GOOGL,229.2920773563535,112,229.06278527899715,229.52136943370982,67,44
2025-04-09 17:14:23.421687,FB,176.6285399377144,88,176.45191139777668,176.8051684776521,52,35
2025-04-09 17:14:24.421687,AAPL,304.80939156079825,105,304.50458216923744,305.114200952359,63,42
2025-04-09 17:14:24.421687,MSFT,134.48968359083727,91,134.35519390724644,134.6241732744281,54,36
2025-04-09 17:14:24.421687,FB,180.11427945332844,95,179.9341651738751,180.29439373278174,57,38
2025-04-09 17:14:24.421687,GOOGL,228.03619332008932,93,227.80815712676923,228.2642295134094,55,37
2025-04-09 17:14:24.421687,AMZN,418.1721841285585,98,417.75401194443,418.59035631268705,58,39
2025-04-09 17:14:25.421687,AAPL,358.60938703964473,94,358.2507776526051,358.96799642668435,56,37
2025-04-09 17:14:25.421687,FB,169.97228733198762,91,169.80231504465561,170.1422596193196,54,36
2025-04-09 17:14:25.421687,MSFT,174.30280927835716,90,174.12850646907881,174.4771120876355,54,36
2025-04-09 17:14:25.421687,GOOGL,262.88927900019246,117,262.62638972119225,263.1521682791926,70,46
2025-04-09 17:14:25.421687,AMZN,435.93903150372887,105,435.50309247222515,436.37497053523253,63,42
2025-04-09 17:14:26.421687,AMZN,451.6664166066107,112,451.2147501900041,452.11808302321725,67,44
2025-04-09 17:14:26.421687,AAPL,365.7611332712494,102,365.39537213797814,366.1268944045206,61,40
2025-04-09 17:14:26.421687,MSFT,165.6067333171067,90,165.44112658378958,165.77234005042376,54,36
2025-04-09 17:14:26.421687,GOOGL,249.40561581801833,101,249.15621020220033,249.6550214338363,60,40
2025-04-09 17:14:26.421687,FB,177.74726793470404,104,177.56952066676934,177.92501520263872,62,41
2025-04-09 17:14:27.421687,AMZN,528.0434421931529,104,527.5153987509598,528.571485635346,62,41
2025-04-09 17:14:27.421687,AAPL,428.27849220806684,106,427.8502137158588,428.70677070027483,63,42
2025-04-09 17:14:27.421687,MSFT,160.75157454673948,101,160.59082297219274,160.91232612128618,60,40
2025-04-09 17:14:27.421687,FB,171.51555733184946,119,171.34404177451762,171.6870728891813,71,47
2025-04-09 17:14:27.421687,GOOGL,269.618734558824,108,269.34911582426514,269.88835329338275,64,43
2025-04-09 17:14:28.421687,AMZN,544.7685345596132,117,544.2237660250536,545.3133030941727,70,46
2025-04-09 17:14:28.421687,GOOGL,307.11661184724414,94,306.8094952353969,307.42372845909136,56,37
2025-04-09 17:14:28.421687,FB,149.57994507763703,119,149.4303651325594,149.72952502271465,71,47
2025-04-09 17:14:28.421687,MSFT,172.14889840973706,97,171.9767495113273,172.32104730814677,58,38
2025-04-09 17:14:28.421687,AAPL,360.26444283315533,96,359.90417839032216,360.62470727598844,57,38
2025-04-09 17:14:29.421687,AAPL,343.0820608188016,101,342.7389787579828,343.42514287962035,60,40
2025-04-09 17:14:29.421687,FB,163.5210447039568,102,163.35752365925282,163.68456574866073,61,40
2025-04-09 17:14:29.421687,MSFT,188.67805945912207,88,188.48938139966293,188.86673751858117,52,35
2025-04-09 17:14:29.421687,AMZN,601.2230568716715,99,600.6218338147999,601.8242799285431,59,39
2025-04-09 17:14:29.421687,GOOGL,327.43536915198973,91,327.10793378283773,327.7628045211417,54,36
2025-04-09 17:14:30.421687,AMZN,543.5890510460575,104,543.0454619950115,544.1326400971035,62,41
2025-04-09 17:14:30.421687,GOOGL,357.8557108832524,103,357.49785517236916,358.2135665941356,61,41
2025-04-09 17:14:30.421687,FB,155.45603561460382,117,155.30057957898921,155.6114916502184,70,46
2025-04-09 17:14:30.421687,AAPL,358.03704497921257,104,357.67900793423337,358.39508202419177,62,41
2025-04-09 17:14:30.421687,MSFT,221.4997967407093,98,221.27829694396857,221.72129653744997,58,39
2025-04-09 17:14:31.421687,MSFT,205.17324932166608,107,204.96807607234442,205.3784225709877,64,42
2025-04-09 17:14:31.421687,AAPL,340.2563928622783,96,339.916136469416,340.5966492551405,57,38
2025-04-09 17:14:31.421687,GOOGL,367.79046664727474,92,367.4226761806275,368.158257113922,55,36
2025-04-09 17:14:31.421687,FB,166.3379381355923,103,166.1716001974567,166.50427607372788,61,41
2025-04-09 17:14:31.421687,AMZN,600.6997851658548,117,600.099085380689,601.3004849510206,70,46
2025-04-09 17:14:32.421687,GOOGL,432.3727479419375,92,431.9403751939956,432.8051206898794,55,36
2025-04-09 17:14:32.421687,MSFT,184.80876564701228,93,184.62395688136527,184.99357441265929,55,37
2025-04-09 17:14:32.421687,AAPL,358.7950013827434,97,358.43620638136065,359.1537963841261,58,38
2025-04-09 17:14:32.421687,FB,157.7626209745842,86,157.60485835360961,157.92038359555877,51,34
2025-04-09 17:14:32.421687,AMZN,627.1534858056738,98,626.5263323198681,627.7806392914794,58,39
2025-04-09 17:14:33.421687,MSFT,172.19209767441313,107,172.01990557673872,172.36428977208752,64,42
2025-04-09 17:14:33.421687,GOOGL,428.318089052705,105,427.88977096365227,428.74640714175763,63,42
2025-04-09 17:14:33.421687,AAPL,369.5165912344414,90,369.14707464320696,369.8861078256758,54,36
2025-04-09 17:14:33.421687,FB,186.33038437849777,117,186.14405399411928,186.51671476287623,70,46
2025-04-09 17:14:33.421687,AMZN,574.8133657646413,100,574.2385523988767,575.3881791304059,60,40
2025-04-09 17:14:34.421687,AAPL,403.1536771673105,106,402.75052349014317,403.55683084447776,63,42
2025-04-09 17:14:34.421687,FB,195.54403528544753,107,195.34849125016208,195.73957932073296,64,42
2025-04-09 17:14:34.421687,GOOGL,390.42707752360445,102,390.03665044608084,390.817504601128,61,40
2025-04-09 17:14:34.421687,AMZN,557.6240184348334,87,557.0663944163986,558.1816424532682,52,34
2025-04-09 17:14:34.421687,MSFT,193.43891495484817,110,193.24547603989333,193.632353869803,66,44
2025-04-09 17:14:35.421687,AMZN,580.6636479375992,92,580.0829842896616,581.2443115855367,55,36
2025-04-09 17:14:35.421687,AAPL,475.15812711020055,93,474.68296898309035,475.6332852373107,55,37
2025-04-09 17:14:35.421687,MSFT,190.56934951428997,106,190.3787801647757,190.75991886380424,63,42
2025-04-09 17:14:35.421687,GOOGL,376.43740195791895,92,376.06096455596105,376.81383935987685,55,36
2025-04-09 17:14:35.421687,FB,219.13631290844714,110,218.91717659553868,219.35544922135557,66,44
2025-04-09 17:14:36.421687,AMZN,589.1463119418408,102,588.557165629899,589.7354582537827,61,40
2025-04-09 17:14:36.421687,MSFT,193.00737325918377,129,192.8143658859246,193.20038063244291,77,51
2025-04-09 17:14:36.421687,AAPL,448.19156127467795,96,447.7433697134033,448.6397528359526,57,38
2025-04-09 17:14:36.421687,GOOGL,442.074019556607,116,441.6319455370504,442.5160935761636,69,46
2025-04-09 17:14:36.421687,FB,225.9470340260679,100,225.72108699204185,226.17298106009395,60,40
2025-04-09 17:14:37.421687,AAPL,400.7097380142034,93,400.3090282761892,401.11044775221757,55,37
2025-04-09 17:14:37.421687,FB,246.5572220391993,88,246.3106648171601,246.80377926123847,52,35
2025-04-09 17:14:37.421687,GOOGL,400.0807459020395,101,399.6806651561375,400.4808266479415,60,40
2025-04-09 17:14:37.421687,MSFT,175.1513250499753,92,174.97617372492533,175.32647637502527,55,36
2025-04-09 17:14:37.421687,AMZN,561.6889076053991,86,561.1272186977938,562.2505965130044,51,34
2025-04-09 17:14:38.421687,FB,240.29872000617578,98,240.05842128616962,240.53901872618192,58,39
2025-04-09 17:14:38.421687,AMZN,557.3593422252591,98,556.8019828830338,557.9167015674843,58,39
2025-04-09 17:14:38.421687,AAPL,379.3085443934917,103,378.9292358490982,379.6878529378851,61,41
2025-04-09 17:14:38.421687,GOOGL,402.0648797702472,87,401.66281489047697,402.4669446500174,52,34
2025-04-09 17:14:38.421687,MSFT,208.13091794431597,87,207.92278702637165,208.33904886226026,52,34
2025-04-09 17:14:39.421687,AMZN,539.125425865752,98,538.5863004398863,539.6645512916177,58,39
2025-04-09 17:14:39.421687,MSFT,210.9622318829988,104,210.7512696511158,211.17319411488177,62,41
2025-04-09 17:14:39.421687,GOOGL,443.299767258283,107,442.8564674910247,443.7430670255412,64,42
2025-04-09 17:14:39.421687,FB,264.4696427074656,96,264.2051730647581,264.734112350173,57,38
2025-04-09 17:14:39.421687,AAPL,370.238309341366,102,369.86807103202466,370.60854765070735,61,40
2025-04-09 17:14:40.421687,AAPL,380.8900702467746,90,380.5091801765278,381.2709603170213,54,36
2025-04-09 17:14:40.421687,MSFT,187.75237163052148,98,187.56461925889096,187.94012400215198,58,39
2025-04-09 17:14:40.421687,GOOGL,508.4621152474413,100,507.9536531321939,508.9705773626887,60,40
2025-04-09 17:14:40.421687,FB,238.18686487394123,92,237.9486780090673,238.42505173881514,55,36
2025-04-09 17:14:40.421687,AMZN,505.48723857624367,109,504.98175133766745,505.99272581481983,65,43
2025-04-09 17:14:41.421687,AAPL,405.7904986395202,75,405.38470814088066,406.19628913815967,45,30
2025-04-09 17:14:41.421687,MSFT,184.92136033721766,103,184.73643897688044,185.10628169755486,61,41
2025-04-09 17:14:41.421687,GOOGL,557.285955513879,110,556.7286695583651,557.8432414693929,66,44
2025-04-09 17:14:41.421687,AMZN,574.1358606673871,98,573.5617248067197,574.7099965280544,58,39
2025-04-09 17:14:41.421687,FB,239.71055205692085,98,239.47084150486393,239.95026260897774,58,39
2025-04-09 17:14:42.421687,MSFT,175.07860370766466,112,174.90352510395698,175.2536823113723,67,44
2025-04-09 17:14:42.421687,FB,263.65739487819,88,263.39373748331184,263.9210522730682,52,35
2025-04-09 17:14:42.421687,AMZN,590.6883808467508,84,590.0976924659041,591.2790692275975,50,33
2025-04-09 17:14:42.421687,AAPL,381.0774646036322,103,380.6963871390286,381.45854206823583,61,41
2025-04-09 17:14:42.421687,GOOGL,590.5521603505837,80,589.961608190233,591.1427125109342,48,32
2025-04-09 17:14:43.421687,FB,296.84339302298423,85,296.54654962996125,297.14023641600716,51,34
2025-04-09 17:14:43.421687,MSFT,158.45907475050444,124,158.30061567575393,158.61753382525492,74,49
2025-04-09 17:14:43.421687,GOOGL,491.65150881693916,97,491.15985730812224,492.143160325756,58,38
2025-04-09 17:14:43.421687,AAPL,380.3709276607043,92,379.9905567330436,380.75129858836493,55,36
2025-04-09 17:14:43.421687,AMZN,542.8992340211153,90,542.3563347870942,543.4421332551364,54,36
2025-04-09 17:14:44.421687,GOOGL,483.71874653765036,97,483.2350277911127,484.20246528418795,58,38
2025-04-09 17:14:44.421687,AMZN,572.220566717072,106,571.6483461503549,572.7927872837889,63,42
2025-04-09 17:14:44.421687,FB,292.8810871024547,106,292.5882060153523,293.1739681895572,63,42
2025-04-09 17:14:44.421687,AAPL,414.7149204285852,93,414.3002055081566,415.1296353490137,55,37
2025-04-09 17:14:44.421687,MSFT,149.7807683970057,92,149.6309876286087,149.93054916540268,55,36
2025-04-09 17:14:45.421687,AMZN,528.5860274559448,91,528.0574414284888,529.1146134834006,54,36
2025-04-09 17:14:45.421687,FB,300.30407371193417,84,300.00376963822225,300.6043777856461,50,33
2025-04-09 17:14:45.421687,AAPL,436.4072117716736,103,435.9708045599019,436.8436189834452,61,41
2025-04-09 17:14:45.421687,MSFT,142.63022401860948,109,142.48759379459088,142.77285424262809,65,43
2025-04-09 17:14:45.421687,GOOGL,409.33509307489834,118,408.92575798182344,409.7444281679732,70,47
2025-04-09 17:14:46.421687,AAPL,455.61048381039905,100,455.15487332658864,456.0660942942094,60,40
2025-04-09 17:14:46.421687,GOOGL,353.42352181993965,100,353.0700982981197,353.77694534175953,60,40
2025-04-09 17:14:46.421687,MSFT,142.13532051818711,85,141.99318519766894,142.2774558387053,51,34
2025-04-09 17:14:46.421687,FB,282.1101105741016,106,281.82800046352753,282.3922206846757,63,42
2025-04-09 17:14:46.421687,AMZN,493.5668045857846,112,493.0732377811988,494.06037139037034,67,44
2025-04-09 17:14:47.421687,MSFT,134.1576288476263,123,134.0234712187787,134.29178647647393,73,49
2025-04-09 17:14:47.421687,AAPL,430.65643937398863,117,430.22578293461464,431.08709581336257,70,46
2025-04-09 17:14:47.421687,FB,261.70901033550115,140,261.44730132516565,261.97071934583664,84,56
2025-04-09 17:14:47.421687,AMZN,458.6670629184956,109,458.2083958555771,459.12572998141405,65,43
2025-04-09 17:14:47.421687,GOOGL,370.8391286894776,95,370.46828956078815,371.20996781816706,57,38
2025-04-09 17:14:48.421687,FB,279.6654221855577,109,279.38575676337217,279.94508760774323,65,43
2025-04-09 17:14:48.421687,GOOGL,375.7405823048163,103,375.36484172251147,376.1163228871211,61,41
2025-04-09 17:14:48.421687,AAPL,327.9404962425341,92,327.61255574629155,328.2684367387766,55,36
2025-04-09 17:14:48.421687,MSFT,152.53142342024836,103,152.37889199682812,152.6839548436686,61,41
2025-04-09 17:14:48.421687,AMZN,413.95845337738115,95,413.54449492400374,414.3724118307585,57,38
2025-04-09 17:14:49.421687,AAPL,356.6728784967215,106,356.3162056182248,357.0295513752182,63,42
2025-04-09 17:14:49.421687,MSFT,147.84565746280717,102,147.69781180534437,147.99350312026996,61,40
2025-04-09 17:14:49.421687,AMZN,387.14489216445713,86,386.75774727229265,387.53203705662156,51,34
2025-04-09 17:14:49.421687,FB,275.74762639096076,89,275.4718787645698,276.02337401735167,53,35
2025-04-09 17:14:49.421687,GOOGL,394.0326118663483,109,393.63857925448195,394.4266444782146,65,43
2025-04-09 17:14:50.421687,GOOGL,411.3339440149517,86,410.9226100709368,411.74527795896665,51,34
2025-04-09 17:14:50.421687,MSFT,121.32689636357713,89,121.20556946721355,121.4482232599407,53,35
2025-04-09 17:14:50.421687,AAPL,359.00591159239235,113,358.64690568079993,359.3649175039847,67,45
2025-04-09 17:14:50.421687,FB,302.59027845137155,93,302.2876881729202,302.8928687298229,55,37
2025-04-09 17:14:50.421687,AMZN,323.05358844236764,118,322.7305348539253,323.37664203081,70,47
2025-04-09 17:14:51.421687,GOOGL,428.19434717791063,101,427.7661528307327,428.6225415250885,60,40
2025-04-09 17:14:51.421687,AAPL,358.0070179271678,102,357.64901090924064,358.36502494509494,61,40
2025-04-09 17:14:51.421687,FB,304.61628897583734,113,304.31167268686147,304.92090526481314,67,45
2025-04-09 17:14:51.421687,MSFT,123.20991473226144,102,123.08670481752918,123.33312464699368,61,40
2025-04-09 17:14:51.421687,AMZN,287.0864435400768,91,286.7993570965367,287.37352998361683,54,36
2025-04-09 17:14:52.421687,GOOGL,449.05558544863345,103,448.6065298631848,449.50464103408206,61,41
2025-04-09 17:14:52.421687,FB,317.3530075873701,110,317.0356545797827,317.6703605949574,66,44
2025-04-09 17:14:52.421687,AMZN,261.45179636507754,96,261.1903445687125,261.7132481614426,57,38
2025-04-09 17:14:52.421687,MSFT,132.09183961188802,109,131.95974777227613,132.22393145149988,65,43
2025-04-09 17:14:52.421687,AAPL,362.0007272915692,114,361.63872656427765,362.3627280188607,68,45
2025-04-09 17:14:53.421687,MSFT,129.93882018171092,89,129.80888136152922,130.06875900189263,53,35
2025-04-09 17:14:53.421687,GOOGL,485.1321615906994,96,484.6470294291087,485.61729375229004,57,38
2025-04-09 17:14:53.421687,FB,337.21858364257804,104,336.88136505893544,337.5558022262206,62,41
2025-04-09 17:14:53.421687,AMZN,252.8533413693137,107,252.6004880279444,253.10619471068298,64,42
2025-04-09 17:14:53.421687,AAPL,384.2860135799967,101,383.9017275664167,384.67029959357666,60,40
2025-04-09 17:14:54.421687,AMZN,262.7348148910919,88,262.4720800762008,262.997549705983,52,35
2025-04-09 17:14:54.421687,MSFT,141.63472145004616,105,141.4930867285961,141.7763561714962,63,42
2025-04-09 17:14:54.421687,FB,302.71016242126893,108,302.4074522588477,303.0128725836902,64,43
2025-04-09 17:14:54.421687,GOOGL,513.9064702532262,98,513.392563782973,514.4203767234793,58,39
2025-04-09 17:14:54.421687,AAPL,416.6488388305412,130,416.23218999171064,417.0654876693717,78,52
2025-04-09 17:14:55.421687,AMZN,283.7172797902746,97,283.4335625104843,284.00099707006484,58,38
2025-04-09 17:14:55.421687,AAPL,330.8000401355627,99,330.46924009542715,331.1308401756982,59,39
2025-04-09 17:14:55.421687,MSFT,122.90808512799876,73,122.78517704287076,123.03099321312675,43,29
2025-04-09 17:14:55.421687,GOOGL,497.80293819454556,119,497.30513525635104,498.30074113274003,71,47
2025-04-09 17:14:55.421687,FB,293.962483660159,86,293.66852117649887,294.2564461438192,51,34
2025-04-09 17:14:56.421687,MSFT,117.70363233869521,108,117.58592870635653,117.8213359710339,64,43
2025-04-09 17:14:56.421687,FB,297.8785442249757,100,297.5806656807507,298.17642276920066,60,40
2025-04-09 17:14:56.421687,GOOGL,439.23910308004594,103,438.79986397696587,439.67834218312595,61,41
2025-04-09 17:14:56.421687,AAPL,381.5949197839626,100,381.2133248641787,381.97651470374655,60,40
2025-04-09 17:14:56.421687,AMZN,289.00534884121225,111,288.71634349237104,289.2943541900534,66,44
2025-04-09 17:14:57.421687,FB,258.6221399332404,97,258.36351779330715,258.8807620731736,58,38
2025-04-09 17:14:57.421687,GOOGL,450.70026068572133,106,450.2495604250356,451.150960946407,63,42
2025-04-09 17:14:57.421687,AAPL,337.96641079252095,115,337.6284443817284,338.30437720331344,69,46
2025-04-09 17:14:57.421687,MSFT,116.75857914643505,92,116.64182056728862,116.87533772558147,55,36
2025-04-09 17:14:57.421687,AMZN,287.3699803388013,107,287.08261035846255,287.6573503191401,64,42
2025-04-09 17:14:58.421687,AAPL,318.27720079957663,101,317.95892359877706,318.59547800037615,60,40
2025-04-09 17:14:58.421687,MSFT,132.81574779645078,107,132.68293204865432,132.9485635442472,64,42
2025-04-09 17:14:58.421687,AMZN,280.3219450122214,109,280.0416230672092,280.6022669572336,65,43
2025-04-09 17:14:58.421687,FB,227.42108129944262,113,227.19366021814318,227.64850238074203,67,45
2025-04-09 17:14:58.421687,GOOGL,497.0999814666356,102,496.60288148516895,497.5970814481022,61,40
2025-04-09 17:14:59.421687,AMZN,267.97107384383366,100,267.7031027699898,268.23904491767746,60,40
2025-04-09 17:14:59.421687,FB,210.77443337780906,82,210.56365894443124,210.98520781118685,49,32
2025-04-09 17:14:59.421687,MSFT,135.58303670188528,88,135.4474536651834,135.71861973858714,52,35
2025-04-09 17:14:59.421687,GOOGL,432.18029421312724,97,431.7481139189141,432.6124745073403,58,38
2025-04-09 17:14:59.421687,AAPL,337.78157368033504,100,337.4437921066547,338.1193552540153,60,40
2025-04-09 17:15:00.421687,MSFT,125.28582777930953,83,125.16054195153022,125.41111360708882,49,33
2025-04-09 17:15:00.421687,AMZN,248.47162213019988,94,248.22315050806966,248.72009375233006,56,37
2025-04-09 17:15:00.421687,FB,219.44236549924264,91,219.2229231337434,219.66180786474186,54,36
2025-04-09 17:15:00.421687,GOOGL,444.5936612971129,96,444.14906763581575,445.03825495840994,57,38
2025-04-09 17:15:00.421687,AAPL,321.94706547712656,82,321.62511841164945,322.26901254260366,49,32
2025-04-09 17:15:01.421687,AMZN,258.1435021697223,81,257.88535866755257,258.40164567189197,48,32
2025-04-09 17:15:01.421687,FB,193.92243693364782,115,193.72851449671415,194.11635937058145,69,46
2025-04-09 17:15:01.421687,AAPL,307.5795058344895,101,307.271926328655,307.88708534032395,60,40
2025-04-09 17:15:01.421687,MSFT,148.75875789738376,102,148.60999913948638,148.9075166552811,61,40
2025-04-09 17:15:01.421687,GOOGL,385.17318062708404,99,384.78800744645696,385.55835380771106,59,39
2025-04-09 17:15:02.421687,AAPL,316.10708775989366,111,315.79098067213374,316.4231948476535,66,44
2025-04-09 17:15:02.421687,MSFT,140.7607110653091,106,140.6199503542438,140.9014717763744,63,42
2025-04-09 17:15:02.421687,GOOGL,373.80376023073245,96,373.42995647050174,374.17756399096316,57,38
2025-04-09 17:15:02.421687,AMZN,255.69890300258666,100,255.44320409958408,255.95460190558921,60,40
2025-04-09 17:15:02.421687,FB,174.829759845156,106,174.65493008531084,175.00458960500112,63,42
2025-04-09 17:15:03.421687,MSFT,143.86188182967578,83,143.7180199478461,144.00574371150543,49,33
2025-04-09 17:15:03.421687,AAPL,346.0820400639885,100,345.73595802392447,346.4281221040524,60,40
2025-04-09 17:15:03.421687,AMZN,243.04841589160276,103,242.80536747571117,243.29146430749432,61,41
2025-04-09 17:15:03.421687,GOOGL,375.7375634144524,102,375.3618258510379,376.1133009778668,61,40
2025-04-09 17:15:03.421687,FB,162.0549948167731,85,161.89293982195633,162.21704981158985,51,34
2025-04-09 17:15:04.421687,FB,159.12326447166885,97,158.96414120719717,159.2823877361405,58,38
2025-04-09 17:15:04.421687,AAPL,337.25757569227284,78,336.9203181165806,337.5948332679651,46,31
2025-04-09 17:15:04.421687,AMZN,240.55136074599508,99,240.3108093852491,240.79191210674105,59,39
2025-04-09 17:15:04.421687,MSFT,157.6165631428187,106,157.45894657967588,157.7741797059615,63,42
2025-04-09 17:15:04.421687,GOOGL,415.06192021639805,105,414.6468582961817,415.4769821366144,63,42
2025-04-09 17:15:05.421687,AMZN,226.70198744148374,88,226.47528545404225,226.9286894289252,52,35
2025-04-09 17:15:05.421687,FB,146.75574241469343,81,146.60898667227875,146.9024981571081,48,32
2025-04-09 17:15:05.421687,MSFT,160.04517856416845,101,159.8851333856043,160.2052237427326,60,40
2025-04-09 17:15:05.421687,GOOGL,456.95075121753473,101,456.49380046631717,457.40770196875224,60,40
2025-04-09 17:15:05.421687,AAPL,282.52421110703887,88,282.2416868959318,282.80673531814585,52,35
2025-04-09 17:15:06.421687,AAPL,218.27846081674613,102,218.06018235592938,218.49673927756285,61,40
2025-04-09 17:15:06.421687,AMZN,212.77498387464087,105,212.56220889076621,212.9877588585155,63,42
2025-04-09 17:15:06.421687,MSFT,145.65090921426082,101,145.50525830504657,145.79656012347507,60,40
2025-04-09 17:15:06.421687,FB,156.8968582860983,112,156.7399614278122,157.05375514438438,67,44
2025-04-09 17:15:06.421687,GOOGL,464.1849419501313,87,463.7207570081812,464.64912689208137,52,34
2025-04-09 17:15:07.421687,MSFT,151.58155894143547,100,151.42997738249403,151.7331405003769,60,40
2025-04-09 17:15:07.421687,GOOGL,517.0634192080244,93,516.5463557888163,517.5804826272323,55,37
2025-04-09 17:15:07.421687,FB,164.78062363085292,89,164.61584300722205,164.94540425448375,53,35
2025-04-09 17:15:07.421687,AMZN,262.07896225751654,88,261.816883295259,262.341041219774,52,35
2025-04-09 17:15:07.421687,AAPL,231.89460732771852,113,231.6627127203908,232.1265019350462,67,45
2025-04-09 17:15:08.421687,AAPL,266.30679373664555,119,266.0404869429089,266.57310053038213,71,47
2025-04-09 17:15:08.421687,GOOGL,494.44551666136226,101,493.9510711447009,494.93996217802356,60,40
2025-04-09 17:15:08.421687,FB,185.6716232150279,107,185.48595159181286,185.8572948382429,64,42
2025-04-09 17:15:08.421687,AMZN,267.89686766297865,94,267.6289707953157,268.1647645306416,56,37
2025-04-09 17:15:08.421687,MSFT,161.35821112391778,115,161.19685291279387,161.5195693350417,69,46
2025-04-09 17:15:09.421687,AAPL,316.0156957495723,96,315.6996800538227,316.3317114453218,57,38
2025-04-09 17:15:09.421687,GOOGL,465.41156449189816,86,464.9461529274063,465.87697605639,51,34
2025-04-09 17:15:09.421687,FB,195.05303284216208,119,194.85797980931991,195.24808587500422,71,47
2025-04-09 17:15:09.421687,MSFT,147.64700562009025,119,147.49935861447017,147.79465262571034,71,47
2025-04-09 17:15:09.421687,AMZN,251.54524055325058,95,251.29369531269734,251.7967857938038,57,38
